sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.9992;-0.3282;9.6722;1.06;-0.3505;9.7429;0.0087;0.2245;-0.0627;0.1;0.02;0.05;0.7579;709.62;104.64;101.04;279.09;2.0;-6.26;65.968;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;8 / 11;"$GPGSV,3,3,11,01,03,274,,16,31,202,,18,03,153,*42::$GPGGA,102834,2101.118774,N,10547.071181,E,1,08,0.9,8.9,M,-21.0,M,,*67::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102834,A,2101.118774,N,10547.071181,E,0.0,,221216,1.4,W,A*2D::$GPGSA,A,3,03,10,14,22,25,26,31,32,,,,,1.2,0.9,0.8*37";1744076;2016-12-22 17:28:34:309
0.9421;-0.1116;9.3484;1.064;-0.3671;9.7418;0.0442;0.1537;-0.0193;-0.02;0.15;0.05;0.5895;709.68;105.0;100.32;279.11;2.13;-6.19;65.517;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;8 / 12;"$GPGSV,3,3,12,01,03,274,,16,31,202,,18,03,153,,29,12,085,*74::$GPGGA,102835,2101.118775,N,10547.071184,E,1,08,0.9,8.9,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102835,A,2101.118775,N,10547.071184,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,03,10,14,22,25,26,31,32,,,,,1.2,0.9,0.8*37";1745076;2016-12-22 17:28:35:309
0.9778;-0.475;9.7214;1.048;-0.3732;9.7433;-0.0557;-0.107;0.1134;-0.06;-0.08;0.06;0.7579;709.5;104.76;100.8;279.15;2.25;-6.17;60.158;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,49,073,37,01,03,274,,16,31,202,,18,03,153,*7D::$GPGGA,102836,2101.118776,N,10547.071189,E,1,09,0.9,8.9,M,-21.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102836,A,2101.118776,N,10547.071189,E,0.0,,221216,1.4,W,A*25::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.2,0.9,0.8*3C";1746074;2016-12-22 17:28:36:307
0.9397;-0.3758;9.5222;1.0645;-0.3606;9.742;-0.0017;-0.1325;0.0262;0.16;-0.17;0.03;0.5895;709.08;104.88;101.22;279.12;2.09;-6.19;63.282;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,49,073,32,01,03,274,,16,31,202,,18,03,153,*78::$GPGGA,102837,2101.118779,N,10547.071190,E,1,09,0.9,8.9,M,-21.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102837,A,2101.118779,N,10547.071190,E,0.0,,221216,1.4,W,A*23::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.2,0.9,0.8*3C";1747075;2016-12-22 17:28:37:308
1.0373;-0.0997;9.3246;1.0537;-0.3701;9.7429;0.0137;-0.112;0.0269;0.1;-0.14;0.05;0.5895;709.32;105.3;101.22;279.15;2.2;-6.22;61.974;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;8 / 11;"$GPGSV,3,3,11,01,03,274,,16,31,202,,18,03,153,*42::$GPGGA,102838,2101.118782,N,10547.071190,E,1,08,0.9,8.9,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102838,A,2101.118782,N,10547.071190,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,03,10,14,22,25,26,31,32,,,,,1.2,0.9,0.8*37";1748075;2016-12-22 17:28:38:308
0.954;-0.2996;9.6055;1.0569;-0.3705;9.7425;-0.0403;-0.1109;0.0194;0.08;-0.13;0.06;0.6737;708.84;105.24;100.98;279.14;2.16;-6.27;67.374;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;8 / 12;"$GPGSV,3,3,12,01,03,274,,16,31,202,,18,03,153,,29,12,085,*74::$GPGGA,102839,2101.118789,N,10547.071191,E,1,08,0.9,8.9,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102839,A,2101.118789,N,10547.071191,E,0.0,,221216,1.4,W,A*23::$GPGSA,A,3,03,10,14,22,25,26,31,32,,,,,1.2,0.9,0.8*37";1749076;2016-12-22 17:28:39:309
1.054;-0.1306;9.4825;1.0464;-0.3471;9.7445;0.0236;0.2112;-0.1126;0.11;0.0;0.02;0.7579;709.38;105.06;101.52;279.11;2.05;-6.18;68.383;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;9 / 19;"$GPGSV,5,5,19,75,41,005,,65,80,001,,72,42,143,*4C::$GPGGA,102840,2101.118792,N,10547.071192,E,1,08,0.9,8.9,M,-21.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102840,A,2101.118792,N,10547.071192,E,0.0,,221216,1.4,W,A*24::$GPGSA,A,3,03,10,14,22,25,26,31,32,,,,,1.2,0.9,0.8*37";1750076;2016-12-22 17:28:40:309
1.0778;-0.1235;9.4865;1.0508;-0.3706;9.7431;-0.0192;0.1201;-0.0575;-0.08;0.17;0.03;1.1789;709.5;105.0;100.92;279.12;2.12;-6.16;65.369;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102841,2101.118794,N,10547.071193,E,1,09,0.9,8.9,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102841,A,2101.118794,N,10547.071193,E,0.0,,221216,1.4,W,A*22::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.2,0.9,0.8*3C";1751075;2016-12-22 17:28:41:308
1.054;-0.2234;9.4246;1.0563;-0.3814;9.7421;-0.0484;-0.0847;0.1368;-0.04;0.03;0.03;0.8421;709.56;105.18;100.74;279.14;2.23;-6.19;40.866;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102842,2101.118794,N,10547.071194,E,1,10,0.8,8.9,M,-21.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102842,A,2101.118794,N,10547.071194,E,0.0,,221216,1.4,W,A*26::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1752075;2016-12-22 17:28:42:308
1.1182;-0.0211;9.3746;1.0594;-0.3741;9.7421;0.0646;-0.1116;-0.0183;0.11;-0.01;0.01;1.0105;709.56;105.36;100.8;279.13;2.19;-6.21;28.696;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102843,2101.118793,N,10547.071194,E,1,10,0.8,8.9,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102843,A,2101.118793,N,10547.071194,E,0.0,,221216,1.4,W,A*20::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1753075;2016-12-22 17:28:43:308
1.1754;-0.4758;9.5912;1.0699;-0.3674;9.7412;0.0578;-0.0601;-0.0895;-0.09;0.11;0.02;1.1789;709.62;105.24;101.4;279.13;2.15;-6.27;59.54;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102844,2101.118791,N,10547.071195,E,1,10,0.8,8.9,M,-21.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102844,A,2101.118791,N,10547.071195,E,0.0,,221216,1.4,W,A*24::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1754075;2016-12-22 17:28:44:308
0.9445;-0.5638;9.746;1.0447;-0.3589;9.7442;-0.0534;-0.0631;0.0188;-0.12;0.6;0.02;0.9263;709.56;105.6;100.8;279.18;2.1;-6.12;32.611;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102845,2101.118790,N,10547.071195,E,1,10,0.8,8.9,M,-21.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102845,A,2101.118790,N,10547.071195,E,0.0,,221216,1.4,W,A*24::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1755075;2016-12-22 17:28:45:308
1.2182;-0.0663;9.5174;1.0544;-0.3692;9.7428;-0.0333;0.0419;-0.0045;0.03;-0.18;0.04;0.9263;709.26;105.42;100.86;279.13;2.16;-6.18;53.166;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102846,2101.118789,N,10547.071195,E,1,10,0.8,8.9,M,-21.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102846,A,2101.118789,N,10547.071195,E,0.0,,221216,1.4,W,A*2F::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1756075;2016-12-22 17:28:46:308
0.8635;-0.4615;9.8507;1.0571;-0.3546;9.7431;-0.0243;0.1442;-0.1238;-0.04;0.15;0.06;0.9263;709.26;105.06;100.68;279.11;2.07;-6.19;66.828;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102847,2101.118789,N,10547.071196,E,1,10,0.8,8.9,M,-21.0,M,,*6F::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102847,A,2101.118789,N,10547.071196,E,0.0,,221216,1.4,W,A*2D::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1757074;2016-12-22 17:28:47:307
1.3444;-0.2139;9.3389;1.069;-0.3666;9.7413;0.0654;0.1064;-0.0947;-0.08;0.08;0.08;0.8421;709.44;105.06;100.86;279.14;2.14;-6.26;64.362;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;11 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102848,2101.118789,N,10547.071197,E,1,10,0.8,8.9,M,-21.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102848,A,2101.118789,N,10547.071197,E,0.0,,221216,1.4,W,A*23::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*39";1758075;2016-12-22 17:28:48:308
1.0905;-0.3298;9.6309;1.0551;-0.3577;9.7432;0.0515;0.0225;0.0368;-0.09;-0.06;0.04;0.8421;709.62;104.7;101.04;279.1;2.09;-6.18;62.892;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,08,234,*7D::$GPGGA,102849,2101.118795,N,10547.071198,E,1,09,0.8,8.9,M,-21.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102849,A,2101.118795,N,10547.071198,E,0.0,,221216,1.4,W,A*20::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1759077;2016-12-22 17:28:49:310
1.2134;-0.3948;9.527;1.0588;-0.364;9.7425;-0.0138;-0.1089;0.0663;0.07;0.13;0.06;0.9263;709.38;104.76;100.98;279.13;2.13;-6.2;62.35;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102850,2101.118805,N,10547.071197,E,1,09,0.8,8.9,M,-21.0,M,,*6B::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102850,A,2101.118805,N,10547.071197,E,0.0,,221216,1.4,W,A*21::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1760076;2016-12-22 17:28:50:309
0.7588;-0.352;9.834;1.0556;-0.3694;9.7427;-0.0233;-0.074;0.0071;0.11;-0.53;0.05;0.7579;709.38;104.82;101.34;279.13;2.16;-6.18;60.264;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102851,2101.118818,N,10547.071195,E,1,09,0.8,9.0,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102851,A,2101.118818,N,10547.071195,E,0.0,,221216,1.4,W,A*2E::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1761075;2016-12-22 17:28:51:308
0.8897;-0.3496;9.6888;1.0653;-0.3527;9.7422;-0.033;0.0588;0.0313;-0.07;0.18;0.0;0.8421;709.2;104.82;100.92;279.11;2.06;-6.24;44.558;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,08,234,*4F::$GPGGA,102852,2101.118828,N,10547.071193,E,1,09,0.8,9.0,M,-21.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102852,A,2101.118828,N,10547.071193,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1762075;2016-12-22 17:28:52:308
1.0294;-0.1885;9.5738;1.0667;-0.3585;9.7419;-0.0209;0.1645;-0.0179;0.02;-0.08;0.02;0.6737;709.5;105.66;101.28;279.2;2.1;-6.25;45.209;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102853,2101.118838,N,10547.071190,E,1,09,0.8,9.0,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102853,A,2101.118838,N,10547.071190,E,0.0,,221216,1.4,W,A*2B::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1763075;2016-12-22 17:28:53:308
0.8231;-0.5115;9.7531;1.0567;-0.3689;9.7426;0.0271;1.0E-4;-0.0539;0.02;0.17;0.03;0.7579;709.14;104.94;101.22;279.13;2.16;-6.19;47.025;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102854,2101.118849,N,10547.071187,E,1,09,0.8,9.0,M,-21.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102854,A,2101.118849,N,10547.071187,E,0.0,,221216,1.4,W,A*2C::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1764076;2016-12-22 17:28:54:309
0.9326;-0.3163;9.5151;1.056;-0.3391;9.7437;-0.104;-0.0522;0.087;0.06;0.0;0.06;0.7579;709.44;104.82;101.16;279.09;1.98;-6.19;44.181;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102855,2101.118855,N,10547.071186,E,1,09,0.8,9.0,M,-21.0,M,,*63::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102855,A,2101.118855,N,10547.071186,E,0.0,,221216,1.4,W,A*21::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1765076;2016-12-22 17:28:55:309
1.0659;-0.5281;9.6579;1.0439;-0.3586;9.7443;-0.0262;0.0521;0.0119;-0.04;0.11;0.05;1.0105;709.38;104.76;100.92;279.11;2.1;-6.11;37.599;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102856,2101.118859,N,10547.071186,E,1,09,0.8,9.0,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102856,A,2101.118859,N,10547.071186,E,0.0,,221216,1.4,W,A*2E::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1766075;2016-12-22 17:28:56:308
1.0048;-0.4393;9.6492;1.0557;-0.3709;9.7426;-0.0337;-0.0744;0.0657;0.11;0.02;0.02;0.9263;709.32;104.46;101.16;279.06;2.17;-6.18;31.514;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102857,2101.118861,N,10547.071186,E,1,09,0.8,9.0,M,-21.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102857,A,2101.118861,N,10547.071186,E,0.0,,221216,1.4,W,A*24::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1767076;2016-12-22 17:28:57:309
1.1396;-0.4543;9.565;1.0459;-0.3684;9.7438;-0.0016;-0.0526;0.018;-0.04;-0.04;0.03;1.0105;709.2;105.06;100.92;279.13;2.15;-6.13;26.855;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102858,2101.118863,N,10547.071186,E,1,09,0.8,9.0,M,-21.0,M,,*6B::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102858,A,2101.118863,N,10547.071186,E,0.0,,221216,1.4,W,A*29::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1768076;2016-12-22 17:28:58:309
1.2753;-0.4615;9.4556;1.0514;-0.343;9.7441;-0.023;0.1591;-0.1009;-0.02;0.15;0.01;1.1789;709.44;105.06;100.68;279.11;2.06;-6.12;28.908;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102859,2101.118864,N,10547.071187,E,1,09,0.8,9.0,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102859,A,2101.118864,N,10547.071187,E,0.0,,221216,1.4,W,A*2E::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1769076;2016-12-22 17:28:59:309
1.0254;-0.1925;9.4294;1.0598;-0.366;9.7423;-0.0049;0.1272;-0.037;-0.03;-0.01;0.05;0.9263;709.5;105.36;100.8;279.13;2.13;-6.21;25.891;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102900,2101.118869,N,10547.071186,E,1,09,0.8,9.1,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102900,A,2101.118869,N,10547.071186,E,0.0,,221216,1.4,W,A*2F::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1770078;2016-12-22 17:29:00:311
1.0714;-0.5035;9.623;1.0554;-0.371;9.7426;0.0321;-0.1382;0.0289;0.02;-0.21;0.06;0.9263;709.32;105.06;101.46;279.13;2.14;-6.13;29.256;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102901,2101.118879,N,10547.071184,E,1,09,0.8,9.1,M,-21.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102901,A,2101.118879,N,10547.071184,E,0.0,,221216,1.4,W,A*2D::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1771075;2016-12-22 17:29:01:308
1.1468;-0.452;9.5103;1.0706;-0.3569;9.7415;-0.0043;-0.1796;0.0744;-0.07;0.14;0.06;0.9263;709.38;104.82;101.16;279.11;2.04;-6.27;65.731;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102902,2101.118890,N,10547.071181,E,1,09,0.8,9.1,M,-21.0,M,,*6F::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102902,A,2101.118890,N,10547.071181,E,0.0,,221216,1.4,W,A*2C::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1772075;2016-12-22 17:29:02:308
1.1682;-0.1996;9.477;1.0577;-0.3597;9.7428;-0.0232;0.032;-0.0223;0.0;-0.05;0.03;0.7579;709.56;104.7;101.04;279.13;2.2;-6.22;56.941;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102903,2101.118902,N,10547.071176,E,1,09,0.8,9.1,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102903,A,2101.118902,N,10547.071176,E,0.0,,221216,1.4,W,A*2F::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1773075;2016-12-22 17:29:03:308
1.1539;-0.4543;9.6031;1.0495;-0.3669;9.7434;-0.0819;0.0482;0.0031;0.09;-0.14;0.06;0.8421;709.26;104.88;100.68;279.11;2.06;-6.18;54.685;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 19;"$GPGSV,5,5,19,74,00,000,,66,21,333,,77,09,234,*4E::$GPGGA,102904,2101.118908,N,10547.071174,E,1,09,0.8,9.1,M,-21.0,M,,*63::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102904,A,2101.118908,N,10547.071174,E,0.0,,221216,1.4,W,A*20::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1774076;2016-12-22 17:29:04:309
1.0032;-0.4139;9.6595;1.0532;-0.3626;9.7432;-0.0335;-0.057;0.069;-0.05;0.15;0.03;0.9263;709.32;105.3;101.04;279.13;2.12;-6.23;55.997;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 18;"$GPGSV,5,5,18,66,21,333,,77,09,234,*7C::$GPGGA,102905,2101.118910,N,10547.071174,E,1,09,0.8,9.1,M,-21.0,M,,*6B::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102905,A,2101.118910,N,10547.071174,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1775077;2016-12-22 17:29:05:310
0.7588;-0.452;9.7983;1.051;-0.3568;9.7436;0.0898;0.0197;-0.1019;-0.14;0.27;0.03;0.9263;709.44;104.76;100.5;279.12;2.11;-6.16;59.289;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102906,2101.118911,N,10547.071175,E,1,09,0.8,9.1,M,-21.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102906,A,2101.118911,N,10547.071175,E,0.0,,221216,1.4,W,A*2B::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1776075;2016-12-22 17:29:06:308
0.9088;-0.3258;9.6103;1.0651;-0.3524;9.7423;0.0394;0.2021;-0.0976;-0.03;0.02;0.07;1.2632;709.2;105.18;101.1;279.13;2.12;-6.22;50.033;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102907,2101.118918,N,10547.071174,E,1,09,0.8,9.2,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102907,A,2101.118918,N,10547.071174,E,0.0,,221216,1.4,W,A*22::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1777075;2016-12-22 17:29:07:308
0.7278;-0.6067;9.7626;1.0555;-0.3689;9.7427;-0.0112;0.0318;-0.0061;-0.03;0.18;0.01;0.9263;709.5;104.82;100.98;279.12;2.11;-6.16;58.505;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102908,2101.118921,N,10547.071174,E,1,09,0.8,9.2,M,-21.0,M,,*67::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102908,A,2101.118921,N,10547.071174,E,0.0,,221216,1.4,W,A*27::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1778076;2016-12-22 17:29:08:309
0.4517;-0.4496;9.7698;1.0358;-0.4099;9.7432;-0.1206;0.0162;0.0527;0.03;-0.65;0.02;0.9263;709.38;104.76;100.68;279.2;2.41;-6.24;54.012;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102909,2101.118924,N,10547.071175,E,1,09,0.8,9.2,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102909,A,2101.118924,N,10547.071175,E,0.0,,221216,1.4,W,A*22::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1779074;2016-12-22 17:29:09:307
0.8659;-0.2877;9.6388;1.0731;-0.3915;9.7399;-0.1664;0.0038;0.0509;-0.04;0.18;-0.01;1.1789;709.32;105.12;100.74;279.17;2.29;-6.29;29.211;21.018642;105.78452;-39.03;31.198939023800342;0.0;12.903226;;10 / 17;"$GPGSV,5,5,17,77,09,234,*43::$GPGGA,102910,2101.118925,N,10547.071177,E,1,09,0.8,9.2,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,102910,A,2101.118925,N,10547.071177,E,0.0,,221216,1.4,W,A*29::$GPGSA,A,3,03,10,14,22,25,26,29,31,32,,,,1.1,0.8,0.8*3E";1780074;2016-12-22 17:29:10:307
