sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.1161;-0.0164;-9.8278;0.4206;0.2535;-9.7943;-0.3103;-0.2733;0.1009;-0.7;0.23;-0.09;0.0842;363.84;70.92;-558.72;80.62;-1.48;-177.54;71.786;21.006207;105.69374;-36.77;NaN;20.0;32.258064;258.2;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004653,2100.372389,N,10541.624602,E,1,12,0.6,10.6,M,-22.0,M,,*5B::$GPVTG,258.2,T,258.2,M,38.9,N,72.0,K,A*24::$GPRMC,004653,A,2100.372389,N,10541.624602,E,38.9,258.2,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.0,0.6,0.8*30";3494010;2016-12-23 07:46:52:971
0.7612;0.8953;-10.5967;0.4105;0.2992;-9.7935;0.3442;0.5914;-0.6488;0.06;-0.32;-0.37;0.0842;364.62;71.82;-559.5;80.93;-1.75;-177.6;74.475;21.006207;105.69374;-36.77;NaN;20.0;32.258064;258.2;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004654,2100.370070,N,10541.613391,E,1,12,0.7,10.7,M,-22.0,M,,*50::$GPVTG,258.0,T,258.0,M,38.9,N,72.0,K,A*24::$GPRMC,004654,A,2100.370070,N,10541.613391,E,38.9,258.0,231216,1.4,W,A*39::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3495010;2016-12-23 07:46:53:971
1.1373;0.017;-9.447;0.516;0.2493;-9.7899;0.6164;-0.2348;0.4362;-0.79;-0.97;0.06;0.0842;363.78;71.34;-559.08;80.43;-1.46;-176.98;71.287;21.006132;105.69337;-36.45;NaN;20.0;32.258064;258.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004655,2100.367960,N,10541.602124,E,1,12,0.7,10.7,M,-22.0,M,,*53::$GPVTG,258.1,T,258.1,M,38.9,N,72.0,K,A*24::$GPRMC,004655,A,2100.367960,N,10541.602124,E,38.9,258.1,231216,1.4,W,A*3B::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3496009;2016-12-23 07:46:54:970
0.4731;0.0313;-10.4777;0.4606;0.1621;-9.7945;0.0032;-0.1341;-0.4851;-0.39;-0.29;0.09;0.0842;364.2;72.42;-558.0;79.51;-0.95;-177.31;71.896;21.006132;105.69337;-36.45;NaN;20.0;32.258064;258.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004656,2100.365500,N,10541.590733,E,1,12,0.7,10.3,M,-22.0,M,,*54::$GPVTG,257.7,T,257.7,M,39.4,N,72.9,K,A*21::$GPRMC,004656,A,2100.365500,N,10541.590733,E,39.4,257.7,231216,1.4,W,A*3D::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3497010;2016-12-23 07:46:55:971
0.3613;-0.0592;-10.3539;0.4365;0.1284;-9.7961;-0.0836;-0.1901;-0.3699;0.03;-0.78;0.12;0.0842;363.72;71.58;-558.96;79.22;-0.75;-177.45;73.091;21.006063;105.69299;-37.74;NaN;20.0;35.48387;258.3;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004657,2100.363818,N,10541.579384,E,1,12,0.8,10.3,M,-22.0,M,,*57::$GPVTG,258.3,T,258.3,M,38.9,N,72.0,K,A*24::$GPRMC,004657,A,2100.363818,N,10541.579384,E,38.9,258.3,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.8,0.8*3F";3498010;2016-12-23 07:46:56:971
0.3375;-0.1854;-7.6593;0.5089;0.0415;-9.7933;-0.1798;-0.2275;2.2949;0.8;2.22;0.15;0.0842;363.9;72.72;-558.36;78.09;-0.24;-177.03;72.23;21.006063;105.69299;-37.74;NaN;20.0;35.48387;258.3;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004658,2100.361864,N,10541.568311,E,1,12,0.8,10.3,M,-22.0,M,,*5D::$GPVTG,258.2,T,258.2,M,38.4,N,71.1,K,A*2B::$GPRMC,004658,A,2100.361864,N,10541.568311,E,38.4,258.2,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.8,0.8*3F";3499010;2016-12-23 07:46:57:971
0.8826;0.3193;-9.2851;0.6045;0.1741;-9.7865;0.272;0.1434;0.6001;2.45;0.99;0.8;0.0842;364.08;74.58;-557.94;78.87;-1.02;-176.47;72.248;21.005987;105.69262;-38.39;NaN;19.75;32.258064;258.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004659,2100.359362,N,10541.556994,E,1,12,0.7,10.1,M,-22.0,M,,*5D::$GPVTG,258.1,T,258.1,M,38.4,N,71.1,K,A*2B::$GPRMC,004659,A,2100.359362,N,10541.556994,E,38.4,258.1,231216,1.4,W,A*3E::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3500011;2016-12-23 07:46:58:972
0.535;-0.114;-9.028;0.6064;-0.0081;-9.7879;-0.0752;-0.1058;0.821;-3.06;-2.19;-0.15;0.0842;363.0;72.24;-558.42;77.53;0.05;-176.45;70.046;21.005987;105.69262;-38.39;NaN;19.75;32.258064;258.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004700,2100.357026,N,10541.545868,E,1,12,0.7,10.0,M,-22.0,M,,*5C::$GPVTG,258.3,T,258.3,M,38.4,N,71.1,K,A*2B::$GPRMC,004700,A,2100.357026,N,10541.545868,E,38.4,258.3,231216,1.4,W,A*3C::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3501009;2016-12-23 07:46:59:970
0.3351;-0.0521;-10.0611;0.4851;0.1414;-9.7936;-0.1571;-0.1955;-0.1245;-1.19;-1.76;0.19;0.0842;363.96;70.92;-559.02;79.43;-0.83;-177.16;71.38;21.005917;105.692245;-37.42;NaN;19.75;32.258064;258.6;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004701,2100.354979,N,10541.534680,E,1,12,0.7,10.4,M,-22.0,M,,*57::$GPVTG,258.6,T,258.6,M,38.4,N,71.1,K,A*2B::$GPRMC,004701,A,2100.354979,N,10541.534680,E,38.4,258.6,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3502009;2016-12-23 07:47:00:970
0.4731;0.1455;-9.7564;0.5007;0.1885;-9.792;-0.0379;-0.0469;0.237;-0.3;2.18;-0.06;0.0842;363.54;71.52;-559.86;79.7;-1.1;-177.07;73.175;21.005917;105.692245;-37.42;NaN;19.75;32.258064;258.6;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004702,2100.353132,N,10541.523357,E,1,12,0.7,10.3,M,-22.0,M,,*5A::$GPVTG,259.2,T,259.2,M,38.9,N,72.0,K,A*24::$GPRMC,004702,A,2100.353132,N,10541.523357,E,38.9,259.2,231216,1.4,W,A*34::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3503010;2016-12-23 07:47:01:971
0.3613;-0.0283;-8.2925;0.521;0.2041;-9.7907;-0.1715;-0.2369;1.7195;-1.04;1.33;-0.06;0.0842;363.12;71.64;-559.38;79.79;-1.19;-176.95;73.879;21.005854;105.691864;-38.39;NaN;20.25;32.258064;259.0;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004703,2100.351248,N,10541.511938,E,1,12,0.7,10.1,M,-22.0,M,,*57::$GPVTG,259.0,T,259.0,M,39.4,N,72.9,K,A*21::$GPRMC,004703,A,2100.351248,N,10541.511938,E,39.4,259.0,231216,1.4,W,A*35::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3504009;2016-12-23 07:47:02:970
0.009;-0.3234;-9.2494;0.4247;0.187;-9.7957;-0.4238;-0.5139;0.7312;1.56;-0.11;0.19;0.0842;363.42;71.82;-559.8;79.78;-1.09;-177.52;72.211;21.005854;105.691864;-38.39;NaN;20.25;32.258064;259.0;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004704,2100.349259,N,10541.500371,E,1,12,0.7,10.1,M,-22.0,M,,*5E::$GPVTG,259.5,T,259.5,M,39.4,N,72.9,K,A*21::$GPRMC,004704,A,2100.349259,N,10541.500371,E,39.4,259.5,231216,1.4,W,A*39::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3505009;2016-12-23 07:47:03:970
0.3541;0.8596;-9.5493;0.4224;0.185;-9.7958;-0.0766;0.6709;0.44;-0.21;0.75;0.12;0.0842;363.66;70.8;-558.84;79.95;-1.08;-177.53;75.006;21.005793;105.69149;-37.42;NaN;20.25;32.258064;259.4;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004705,2100.347453,N,10541.489152,E,1,12,0.7,10.4,M,-22.0,M,,*5B::$GPVTG,259.4,T,259.4,M,39.4,N,72.9,K,A*21::$GPRMC,004705,A,2100.347453,N,10541.489152,E,39.4,259.4,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3506009;2016-12-23 07:47:04:970
0.2184;0.0741;-9.6374;0.4589;0.1812;-9.7942;-0.2299;-0.4991;0.3942;-0.16;-0.82;0.53;0.0842;362.52;72.0;-559.14;79.66;-1.06;-177.32;74.305;21.005793;105.69149;-37.42;NaN;20.25;32.258064;259.4;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004706,2100.345319,N,10541.477517,E,1,12,0.7,11.2,M,-22.0,M,,*50::$GPVTG,258.9,T,258.9,M,39.8,N,73.8,K,A*2D::$GPRMC,004706,A,2100.345319,N,10541.477517,E,39.8,258.9,231216,1.4,W,A*34::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3507012;2016-12-23 07:47:05:973
0.247;-0.0306;-9.7802;0.4298;0.1867;-9.7954;-0.1872;-0.2192;0.1158;0.13;-1.55;-0.09;0.0842;362.58;71.58;-559.14;79.77;-1.09;-177.49;72.998;21.005724;105.6911;-34.52;NaN;20.25;32.258064;260.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004707,2100.343472,N,10541.466196,E,1,12,0.7,11.3,M,-22.0,M,,*51::$GPVTG,260.1,T,260.1,M,39.4,N,72.9,K,A*21::$GPRMC,004707,A,2100.343472,N,10541.466196,E,39.4,260.1,231216,1.4,W,A*3B::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3508010;2016-12-23 07:47:06:971
0.535;0.1526;-10.0683;0.347;0.3549;-9.7941;0.1814;-0.209;-0.0887;0.1;0.9;-0.09;0.0842;363.3;71.16;-559.56;81.67;-2.07;-177.97;74.236;21.005724;105.6911;-34.52;NaN;20.25;32.258064;260.1;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004708,2100.341621,N,10541.454562,E,1,12,0.7,11.4,M,-22.0,M,,*51::$GPVTG,260.0,T,260.0,M,39.4,N,72.9,K,A*21::$GPRMC,004708,A,2100.341621,N,10541.454562,E,39.4,260.0,231216,1.4,W,A*3D::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3509009;2016-12-23 07:47:07:970
0.1566;0.036;-8.5329;0.3873;0.2611;-9.7955;-0.2352;-0.2281;1.374;-0.39;-0.63;-0.18;0.0842;363.24;71.94;-559.56;80.55;-1.53;-177.74;74.039;21.005663;105.69071;-32.9;NaN;20.75;32.258064;260.4;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004709,2100.339745,N,10541.442829,E,1,12,0.7,11.8,M,-22.0,M,,*55::$GPVTG,260.4,T,260.4,M,40.3,N,74.7,K,A*20::$GPRMC,004709,A,2100.339745,N,10541.442829,E,40.3,260.4,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3510009;2016-12-23 07:47:08:970
0.5231;0.762;-11.099;0.3185;0.3442;-9.7954;0.2002;0.4131;-1.1678;0.86;0.29;0.4;0.0842;363.3;71.1;-559.86;81.6;-2.01;-178.14;73.572;21.005663;105.69071;-32.9;NaN;20.75;32.258064;260.4;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004710,2100.337553,N,10541.431040,E,1,12,0.7,11.8,M,-22.0,M,,*55::$GPVTG,260.0,T,260.0,M,40.8,N,75.6,K,A*2B::$GPRMC,004710,A,2100.337553,N,10541.431040,E,40.8,260.0,231216,1.4,W,A*37::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3511010;2016-12-23 07:47:09:971
0.6374;0.1455;-10.7871;0.3143;0.3368;-9.7958;0.3191;-0.1955;-0.8685;-0.03;-0.81;0.12;0.0842;363.18;71.76;-559.92;81.41;-2.02;-177.93;73.616;21.005596;105.69032;-32.58;NaN;20.75;32.258064;260.2;16 / 18;"$GPGSV,5,5,18,69,43,019,,84,56,043,*78::$GPGGA,004711,2100.335758,N,10541.419044,E,1,12,0.7,11.9,M,-22.0,M,,*50::$GPVTG,260.2,T,260.2,M,40.3,N,74.7,K,A*20::$GPRMC,004711,A,2100.335758,N,10541.419044,E,40.3,260.2,231216,1.4,W,A*3A::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3512010;2016-12-23 07:47:10:971
0.535;0.0646;-8.4401;0.3475;0.2725;-9.7967;0.1823;-0.212;1.5054;-1.71;1.27;0.15;0.0842;362.94;71.46;-559.5;80.4;-1.25;-178.26;72.547;21.005596;105.69032;-32.58;NaN;20.75;32.258064;260.2;16 / 18;"$GPGSV,5,5,18,69,42,019,,84,56,043,*79::$GPGGA,004712,2100.333754,N,10541.407191,E,1,12,0.7,11.3,M,-22.0,M,,*55::$GPVTG,259.2,T,259.2,M,40.8,N,75.6,K,A*2B::$GPRMC,004712,A,2100.333754,N,10541.407191,E,40.8,259.2,231216,1.4,W,A*34::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3513011;2016-12-23 07:47:11:972
0.7064;0.2431;-10.3539;0.3775;0.3002;-9.7948;0.3247;-0.0604;-0.4507;-0.12;-0.72;0.06;0.0842;362.58;71.7;-560.34;80.97;-1.75;-177.96;71.751;21.005535;105.689926;-33.23;NaN;21.0;32.258064;260.1;16 / 18;"$GPGSV,5,5,18,69,42,019,,84,56,043,*79::$GPGGA,004713,2100.332180,N,10541.395555,E,1,12,0.7,11.7,M,-22.0,M,,*5E::$GPVTG,260.1,T,260.1,M,40.8,N,75.6,K,A*2B::$GPRMC,004713,A,2100.332180,N,10541.395555,E,40.8,260.1,231216,1.4,W,A*32::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3514009;2016-12-23 07:47:12:970
0.6231;0.3835;-10.223;0.3595;0.2509;-9.7968;0.2583;0.129;-0.282;0.43;0.17;-0.06;0.0842;362.76;71.1;-559.68;80.82;-1.55;-178.03;72.283;21.005535;105.689926;-33.23;NaN;21.0;32.258064;260.1;16 / 17;"$GPGSV,5,5,17,84,56,043,*47::$GPGGA,004714,2100.329941,N,10541.383574,E,1,12,0.7,11.3,M,-22.0,M,,*56::$GPVTG,260.1,T,260.1,M,40.8,N,75.6,K,A*2B::$GPRMC,004714,A,2100.329941,N,10541.383574,E,40.8,260.1,231216,1.4,W,A*3E::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3515010;2016-12-23 07:47:13:971
0.6041;-0.064;-10.83;0.3921;0.2808;-9.7948;0.2058;-0.3492;-0.8811;0.52;0.17;0.22;0.1684;362.7;71.16;-559.8;81.07;-1.74;-177.79;72.465;21.005476;105.68953;-35.48;NaN;21.0;32.258064;261.0;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004715,2100.328629,N,10541.371560,E,1,12,0.7,11.0,M,-22.0,M,,*5C::$GPVTG,261.0,T,261.0,M,40.8,N,75.6,K,A*2B::$GPRMC,004715,A,2100.328629,N,10541.371560,E,40.8,261.0,231216,1.4,W,A*37::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3516011;2016-12-23 07:47:14:972
0.2351;0.2288;-10.0778;0.316;0.2513;-9.7983;-0.088;-0.0282;-0.057;-0.79;-0.75;-0.21;0.1684;362.58;71.4;-558.96;80.38;-1.3;-177.89;72.65;21.005476;105.68953;-35.48;NaN;21.0;32.258064;261.0;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004716,2100.326701,N,10541.359976,E,1,12,0.7,11.3,M,-22.0,M,,*58::$GPVTG,260.3,T,260.3,M,40.3,N,74.7,K,A*20::$GPRMC,004716,A,2100.326701,N,10541.359976,E,40.3,260.3,231216,1.4,W,A*39::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3517011;2016-12-23 07:47:15:972
0.147;0.036;-9.0923;0.3771;0.3303;-9.7938;-0.2381;-0.3013;0.9108;0.37;0.72;-0.15;0.1684;362.58;72.12;-560.4;81.4;-2.0;-178.02;72.623;21.00542;105.68913;-33.55;NaN;20.75;32.258064;260.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004717,2100.325138,N,10541.348374,E,1,12,0.7,11.6,M,-22.0,M,,*5B::$GPVTG,260.6,T,260.6,M,40.3,N,74.7,K,A*20::$GPRMC,004717,A,2100.325138,N,10541.348374,E,40.3,260.6,231216,1.4,W,A*3A::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3518009;2016-12-23 07:47:16:970
-0.0101;0.5668;-9.8945;0.3926;0.3872;-9.7911;-0.4086;0.1737;0.0446;0.25;0.47;0.19;0.1684;363.12;71.28;-560.4;81.97;-2.29;-177.76;72.291;21.00542;105.68913;-33.55;NaN;20.75;32.258064;260.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004718,2100.323746,N,10541.336287,E,1,12,0.7,10.6,M,-22.0,M,,*58::$GPVTG,261.1,T,261.1,M,40.3,N,74.7,K,A*20::$GPRMC,004718,A,2100.323746,N,10541.336287,E,40.3,261.1,231216,1.4,W,A*3E::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3519010;2016-12-23 07:47:17:971
0.5017;0.7216;-9.6017;0.2971;0.2464;-9.7991;0.2031;0.4739;0.2482;-0.18;0.75;0.22;0.1684;362.82;71.76;-559.8;80.18;-1.23;-178.16;71.836;21.00536;105.68874;-34.84;NaN;20.75;32.258064;260.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004719,2100.321572,N,10541.324669,E,1,12,0.7,11.2,M,-22.0,M,,*5C::$GPVTG,260.9,T,260.9,M,40.3,N,74.7,K,A*20::$GPRMC,004719,A,2100.321572,N,10541.324669,E,40.3,260.9,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3520009;2016-12-23 07:47:18:970
0.7064;-0.3258;-10.192;0.3331;0.1828;-9.7993;0.3701;-0.5103;-0.2992;1.23;-1.21;0.28;0.1684;362.7;71.82;-559.26;80.17;-1.24;-178.06;72.438;21.00536;105.68874;-34.84;NaN;20.75;32.258064;260.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004720,2100.319703,N,10541.312969,E,1,12,0.7,11.3,M,-22.0,M,,*52::$GPVTG,260.7,T,260.7,M,39.8,N,73.8,K,A*2D::$GPRMC,004720,A,2100.319703,N,10541.312969,E,39.8,260.7,231216,1.4,W,A*32::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3521009;2016-12-23 07:47:19:970
0.4565;0.3788;-9.9064;0.3149;0.089;-9.8012;0.1366;0.2884;0.0522;1.17;0.53;0.31;1.0;361.98;70.92;-558.42;79.16;-0.52;-178.16;72.395;21.005283;105.68837;-32.26;NaN;20.5;35.48387;259.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004721,2100.317023,N,10541.301893,E,1,12,0.7,12.0,M,-22.0,M,,*5E::$GPVTG,259.6,T,259.6,M,39.8,N,73.8,K,A*2D::$GPRMC,004721,A,2100.317023,N,10541.301893,E,39.8,259.6,231216,1.4,W,A*35::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3522011;2016-12-23 07:47:20:972
0.0304;0.6073;-9.0304;0.4764;0.2568;-9.7917;-0.4485;0.3491;0.813;2.3;1.21;0.52;0.0842;362.22;72.06;-558.9;80.34;-1.5;-177.21;70.349;21.005283;105.68837;-32.26;NaN;20.5;35.48387;259.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004722,2100.315094,N,10541.290148,E,1,12,0.7,11.8,M,-22.0,M,,*5E::$GPVTG,259.8,T,259.8,M,39.8,N,73.8,K,A*2D::$GPRMC,004722,A,2100.315094,N,10541.290148,E,39.8,259.8,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3523010;2016-12-23 07:47:21:971
0.5017;-0.3068;-9.1542;0.4507;0.238;-9.7934;0.0543;-0.543;0.5676;-0.27;-0.26;-0.52;0.0842;361.8;71.22;-559.92;80.37;-1.39;-177.36;70.915;21.00525;105.68797;-34.19;NaN;20.5;38.709675;261.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004723,2100.314994,N,10541.278552,E,1,12,0.7,11.4,M,-22.0,M,,*52::$GPVTG,261.9,T,261.9,M,39.8,N,73.8,K,A*2D::$GPRMC,004723,A,2100.314994,N,10541.278552,E,39.8,261.9,231216,1.4,W,A*3A::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3524010;2016-12-23 07:47:22:971
0.447;0.5668;-10.5324;0.4156;0.0733;-9.7976;0.0264;0.4927;-0.6176;-1.01;0.99;0.22;0.0842;361.26;72.06;-558.6;78.64;-0.43;-177.57;70.811;21.00525;105.68797;-34.19;NaN;20.5;38.709675;261.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004724,2100.313532,N,10541.267347,E,1,12,0.7,11.2,M,-22.0,M,,*58::$GPVTG,262.1,T,262.1,M,39.4,N,72.9,K,A*21::$GPRMC,004724,A,2100.313532,N,10541.267347,E,39.4,262.1,231216,1.4,W,A*31::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3525010;2016-12-23 07:47:23:971
0.7255;0.2288;-10.1182;0.4323;0.256;-9.7938;0.287;-0.0308;-0.1854;-0.15;0.99;0.31;0.0842;361.86;71.94;-560.28;80.41;-1.5;-177.47;71.298;21.005205;105.68761;-34.52;NaN;20.0;38.709675;262.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004725,2100.312354,N,10541.256359,E,1,12,0.7,11.3,M,-22.0,M,,*52::$GPVTG,262.6,T,262.6,M,38.9,N,72.0,K,A*24::$GPRMC,004725,A,2100.312354,N,10541.256359,E,38.9,262.6,231216,1.4,W,A*31::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3526009;2016-12-23 07:47:24:970
0.1946;0.0741;-11.3418;0.3273;0.1852;-9.7994;-0.1375;-0.1139;-1.396;-0.76;0.56;0.55;0.0842;360.48;75.6;-559.02;79.18;-1.08;-178.09;71.293;21.005205;105.68761;-34.52;NaN;20.0;38.709675;262.6;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004726,2100.309437,N,10541.243174,E,1,12,0.7,11.5,M,-22.0,M,,*56::$GPVTG,262.4,T,262.4,M,40.8,N,75.6,K,A*2B::$GPRMC,004726,A,2100.309437,N,10541.243174,E,40.8,262.4,231216,1.4,W,A*3F::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3527009;2016-12-23 07:47:25:970
0.6279;-0.4186;-8.859;0.448;0.0648;-9.7962;0.1726;-0.4845;1.0957;0.43;1.88;0.34;0.0842;362.04;71.94;-557.76;78.53;-0.38;-177.38;71.528;21.005138;105.68719;-33.55;NaN;21.0;32.258064;262.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004727,2100.308266,N,10541.231050,E,1,12,0.7,11.6,M,-22.0,M,,*55::$GPVTG,262.9,T,262.9,M,40.8,N,75.6,K,A*2B::$GPRMC,004727,A,2100.308266,N,10541.231050,E,40.8,262.9,231216,1.4,W,A*32::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3528012;2016-12-23 07:47:26:973
0.009;-0.133;-10.292;0.4221;0.1246;-9.7968;-0.4207;-0.2599;-0.318;-1.37;-0.14;0.06;0.0842;361.44;71.28;-561.42;79.29;-0.73;-177.53;71.669;21.005138;105.68719;-33.55;NaN;21.0;32.258064;262.9;16 / 18;"$GPGSV,5,5,18,84,56,043,,85,26,338,*79::$GPGGA,004728,2100.307165,N,10541.218804,E,1,12,0.7,11.8,M,-22.0,M,,*59::$GPVTG,263.3,T,263.3,M,40.3,N,74.7,K,A*20::$GPRMC,004728,A,2100.307165,N,10541.218804,E,40.3,263.3,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,09,12,13,15,17,19,20,25,29,1.1,0.7,0.8*30";3529009;2016-12-23 07:47:27:970
